revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
101.98,1,49,0,B,4.35,1208.99,0
527.97,1,76,0,C,23.71,1742.66,0
879.99,1,63,0,C,9.55,2713.995,1
639.97,1,57,0,C,10.29,2671.99,4
978.96,1,86,1,C,20.19,1305.98,3
2822.07,,,,C,19.35,982,0
1575.77,,,,C,0.13,0,10
51.98,1,76,1,C,13.39,79.99,10
67.98,,,,C,7.65,1001.494,10
588.97,,,,C,6.1,1762.114,1
618.97,,,,C,4.03,2841,1
38.98,0,67,0,C,10.03,182.98,4
60.27,,,,C,13.26,7216.131,0
35.99,,,,C,23.48,7231.759,0
292.99,,,,A,0.65,9.99,0
1842.95,,,,C,10.71,8473.272,3
978.96,1,70,0,C,17.68,5062.797,10
129,1,76,0,C,3.48,2006.39,1
199.99,1,35,0,A,0.13,1529.083,0
23.99,1,91,0,B,1.55,2747.484,0
19.99,1,52,0,B,1.84,2543.059,0
101.99,1,75,0,C,12.29,5776.05,0
369.99,,,,C,2.06,4087.272,4
52.97,1,48,0,A,0.52,7830.646,0
117.98,1,60,0,C,22.61,941.587,0
719.26,,,,C,3.74,158.48,1
64.99,,,,B,1.39,2221.64,0
37.98,,,,C,19.52,1618.98,4
129.95,1,60,0,C,7.65,1448.611,2
788.97,,,,C,3.16,2041.17,0
299.99,,,,B,1.52,2519.99,0
71.96,1,42,0,C,2.65,2412.091,3
71.18,1,38,0,B,4.23,1369.701,0
59.99,1,61,0,B,3.42,2007.01,0
10.99,,,,C,0.29,981.73,10
449.81,1,58,0,C,1.77,1879.95,10
545.608,1,39,0,A,0.32,2950.96,0
1299.99,1,46,0,C,12.26,2016.31,1
19.99,1,42,0,C,21.71,525.89,0
694.95,,,,C,23.29,2605.834,0
79.99,1,56,0,C,18.19,2740.847,1
74.99,1,65,0,B,4.1,2533.81,0
141,,,,C,10.68,1499.904,10
8.98,,,,C,20.52,4035.849,0
313.95,1,33,0,C,5.77,1092.69,10
1384.56,1,45,0,A,0.13,24.75,0
69.95,1,72,0,C,4.26,1585.002,2
37.98,1,31,0,C,6.61,2592.974,0
239,,,,C,10.71,5253.589,10
129.95,1,71,0,C,4.06,2552.671,10
997.99,1,34,0,C,13.23,298.01,0
2141.8,1,52,0,C,11.87,4071.624,0
66.98,1,78,0,C,3.29,602.594,1
119.99,1,80,0,C,1.29,970.044,5
698.98,1,69,0,B,3.48,891.97,0
109.95,,,,C,16.16,3116.897,1
99,1,74,0,C,15.03,1711.119,6
19.99,,,,C,5.16,1064.657,2
99.99,1,71,0,B,1.1,3673.57,0
69.98,1,80,0,C,17.26,2167.277,7
445.97,1,52,0,C,2.52,2397.081,0
86.97,1,66,0,B,2.32,1340.764,0
67.99,1,69,0,C,2.55,1149.821,1
47.97,1,64,0,C,18.35,1553.98,3
70.98,1,62,0,A,0.13,8306.478,0
734.54,,,,C,17.42,5843.773,1
102.97,,,,C,5.26,4191.328,0
79.99,1,31,1,C,3.45,683.98,3
1299.48,,,,B,2.1,3984.89,0
62.94,1,52,0,A,0.23,113.89,0
258.99,,,,B,3.58,1647.449,0
299.99,1,51,0,B,4.55,4200.02,0
27.99,1,63,0,A,0.77,2989.552,0
257.94,,,,A,0.19,2663.1,0
110,1,62,0,C,10.74,1689,4
368.98,,,,C,21.48,2287.81,0
99.17,1,94,0,C,2.26,721.97,0
1562.83,,,,C,11.71,2621.35,5
688.97,,,,B,4.61,4838.491,0
140,,,,C,10.77,3996.99,10
666.76,1,36,0,C,5.84,579.75,0
479,,,,C,7.97,0,10
179.99,1,58,0,C,6.13,3115.756,2
79.99,,,,C,0.13,2074.96,10
364.99,1,57,0,C,15.03,1831.41,1
449.99,1,66,0,B,3.35,7133.038,0
477.99,,,,C,17.35,2020.181,4
231.21,,,,C,23.35,1201.77,0
699.99,1,46,0,C,7.16,5096.309,0
179.97,,,,A,0.13,5079.411,0
652.97,1,87,0,C,18.29,3900.864,6
19.99,,,,C,19.23,956,7
1349.94,,,,C,23.29,3749.292,10
776.95,,,,C,13,0,10
688.97,1,59,0,B,2.61,2974.93,0
37.98,1,67,0,C,3.52,1736.774,1
74.98,,,,C,21.97,74,10
522.88,1,74,0,C,21.16,3313.151,10
133.96,1,76,0,C,8.1,3.5,10
99.99,1,66,0,C,5.61,1162.049,0
43.19,1,73,0,B,2,1285.067,0
6771.36,1,50,0,C,19.87,10864.664,0
614.84,1,43,0,C,3.58,3085.66,1
172.98,1,47,0,C,10.97,1725.58,3
110.97,1,66,0,C,19.13,2639.95,10
429.99,,,,C,16.23,15.98,0
549.99,1,65,0,A,1,11597.9,0
610.57,1,67,0,C,5.42,553.1,0
1274.94,1,55,0,C,9.94,4541.817,0
55.98,,,,C,17.26,1637.591,10
399.99,1,49,1,C,6.68,3451.255,0
937.54,1,65,0,A,0.68,6762.606,0
648.97,1,55,0,C,16.19,5123.68,0
221.98,1,46,0,C,4.29,1359.212,1
109.99,,,,C,6.74,1383.15,2
66.98,0,83,0,C,8.71,2834.1,1
179,,,,C,13.87,1862.84,10
70.99,1,54,0,C,7.13,4483.094,1
139.98,,,,A,0.65,3931.217,0
279.89,1,59,0,B,1.71,2076.417,0
208.63,1,68,0,C,0.71,1670.05,10
2127.89,,,,C,16.58,1583.96,0
53.18,1,42,0,B,4.32,1414.67,0
1861.01,,,,C,16.84,7050.222,0
110,1,61,0,C,5.97,2830.38,10
39.99,,,,C,5.35,0,10
1101.97,1,58,0,C,19.26,2303.95,0
497.99,1,45,0,C,16.19,1812.93,0
360.61,,,,C,10.61,1674.75,10
1755.94,1,70,0,C,21.77,4718.92,0
299.99,1,54,0,C,11.23,0,10
499.99,,,,C,20.84,0,10
499.99,1,77,0,A,0.84,3709.288,0
438.33,1,94,0,C,10,5263.869,0
222.16,,,,C,8.97,1653.33,4
260.56,1,62,0,C,1.13,3446.172,3
24.99,1,53,0,A,0.87,7954.17,0
139.96,,,,C,16.23,3078.509,5
688.97,1,55,0,C,11.03,3828.255,0
88.17,1,50,0,C,12.23,1378.01,5
206.55,1,67,0,C,9.71,668.44,4
47.98,,,,C,11.06,2175.567,3
499.99,,,,C,10.06,466.992,10
53.97,,,,B,1.48,1458.93,0
140,,,,C,13.9,4076.105,10
719.95,1,55,0,C,16.55,5293.227,5
120.38,,,,C,11.26,1666.647,5
788.97,1,42,0,B,2.19,740.98,0
499.99,0,41,0,B,1.35,809.93,0
440.253,1,66,0,B,1.9,836.99,0
189.99,,,,B,1.23,841.98,0
39.98,1,71,0,C,21.1,597.587,10
59.99,1,43,0,B,2,0,0
1098.99,,,,B,2.42,7802.265,0
815.97,,,,C,9.68,2079.864,0
41.98,,,,C,10.39,2498,4
210.98,1,66,0,C,13.65,4069.834,10
123.98,0,67,0,A,0.81,0,0
659.99,,,,C,10.58,1774.589,0
1389.82,,,,A,0.13,2153.611,0
179,,,,C,23.71,1677.75,1
79.95,,,,B,2.81,2516.93,0
59.98,1,53,0,A,0.84,1674.33,0
49.98,1,57,0,C,9.16,49,4
699.99,,,,C,15,2249,0
339.98,1,79,1,C,2.32,3440.374,0
438.97,1,57,0,C,5.23,481.99,0
118.67,,,,C,23.39,901.98,0
677.99,1,54,0,C,9.65,1662.56,0
69.98,1,46,0,C,2.45,1268.952,0
200.94,,,,C,3.1,98.14,1
199,,,,C,17.68,5442.791,10
49.98,1,57,0,C,11.42,0,5
1238.96,1,64,0,C,14.03,6676.324,0
27.99,1,77,0,C,3.9,4.95,1
55.99,,,,B,1.29,1006.97,0
149.99,,,,A,0.16,2142.894,0
59.99,,,,C,9.68,2746.769,0
69.97,1,35,0,B,1.29,787.99,0
47.99,1,58,0,A,0.13,1218.405,0
6492,,,,B,1.13,11597.9,0
51.98,,,,C,6.48,683.587,2
53.98,1,54,0,A,0.55,4.99,0
74.98,1,24,0,C,9.9,164.59,4
69.99,,,,B,1.23,411.21,0
92.96,1,49,1,C,0.52,6156.787,10
298.2,1,70,0,C,21.42,835.99,10
758.97,1,46,0,C,7.55,3779.754,3
149.99,1,53,0,B,1.42,272.3,0
599.99,,,,C,18.87,692.96,0
62.97,1,76,0,C,6.55,2581.02,3
69.99,1,50,0,B,4.1,3502.637,0
506.94,,,,C,1.42,118.9,3
699.95,1,62,0,C,6.42,1476.16,0
449.99,,,,C,5.74,1946.99,0
2897.99,,,,A,0.65,3610.19,0
132.97,,,,A,0.52,2300.99,0
66.98,1,30,0,C,11.61,2744.98,2
41.99,,,,C,19.61,487.21,3
742.98,1,55,0,C,8.52,1335.94,3
1268.1,1,58,0,A,0.39,2381.084,0
79.99,,,,A,0.35,980.79,0
619.99,,,,C,4.13,3272.74,1
33.98,1,80,0,C,9.87,459.22,2
17.98,,,,C,23.58,1263.174,10
54.99,1,55,0,A,0.23,3682.89,0
101.67,,,,C,13.06,1243.357,5
109.99,1,47,0,B,2.13,2094.94,0
348.95,,,,B,1.71,2099.89,0
14.99,1,48,0,C,12.74,1193.94,7
26.99,,,,B,1.29,64.9,0
1288.97,,,,C,12.94,1858.98,1
149.98,0,30,0,C,8.81,1674.4,1
239,1,78,1,C,1.52,1136.47,10
1,1,55,0,C,22.45,478,10
1001.95,,,,C,9.39,4766.225,0
429.99,1,82,0,A,0.48,1262.915,0
71.18,1,66,0,C,5.68,1253.49,1
1709.18,0,35,0,C,14.39,1039.98,4
397.99,1,68,0,C,8.29,3140.268,1
368.95,1,58,0,B,4.71,4012.331,0
599.98,,,,C,10.58,5900.79,0
566.25,,,,C,23.71,498.08,10
593.16,,,,C,5.87,1899.19,0
133.96,,,,C,20.68,9.9,0
33.94,,,,B,1.58,1577.8,0
577.07,1,56,0,B,1.58,7657.917,0
217.96,,,,C,14.16,3445.808,0
374.99,1,95,1,C,3.87,11597.9,1
1312.63,1,,0,C,19,612.99,5
221.98,1,30,0,B,1.13,28.01,0
604.75,1,72,0,B,2.48,6803.51,0
639.98,,,,C,16.71,6040.537,2
280,,,,C,10.87,3712.18,6
30.99,1,55,0,C,13.13,1935.48,10
248,1,72,0,B,4.23,2167.518,0
44.99,0,72,0,C,14.35,4.99,3
80.98,,,,C,3.19,2501.319,1
1469.02,,,,C,18.9,11597.9,10
298.48,1,74,0,C,0.94,705.93,1
2252.07,1,70,0,B,1.32,11597.9,0
319.97,1,87,0,C,23.1,1620.93,10
69.99,1,51,0,C,17.84,2884.264,8
116,1,76,0,C,18.29,605.84,1
918.97,,,,C,17.81,1905.86,1
133.96,1,76,0,C,17.68,751.99,3
479.99,,,,B,3.16,1194.477,0
638.88,1,56,0,C,2.87,3158.287,1
388.97,,,,C,16.61,4.99,10
317.96,,,,C,15.26,2986.94,10
983.98,1,67,0,C,9.55,4080.14,0
385.98,1,44,0,B,2.61,11597.9,0
2310.26,,,,C,18.32,495.2,0
1912.84,1,58,0,A,0.81,3309.05,0
1217.96,,,,C,23.71,3936.37,0
95.96,1,71,0,C,6.55,1229.282,3
1525.21,1,51,1,A,0.45,3698.98,0
98.97,1,65,0,C,14.48,0,6
457.98,,,,C,20.13,2230.4,1
796.96,,,,A,0.58,0,0
867.47,1,38,0,C,2.58,1585,0
777.99,1,69,0,A,0.74,5692.273,0
52.98,1,60,0,B,3.03,1331.687,0
59.99,,,,A,0.52,2058.51,0
119.99,1,57,0,C,3.1,881.25,1
142.49,,,,B,4.35,2914.81,0
110.99,,,,C,3.42,513.99,1
298,,,,C,21.48,2104.337,10
387,1,,0,A,0.81,9128.14,0
1098.99,1,67,0,A,0.35,6541.56,0
44.99,1,60,0,C,15.39,1733.301,0
934.99,,,,C,14.87,849,1
1355.33,1,79,0,C,10,3936.61,0
1536.97,1,50,0,C,8.42,2571.66,0
34.19,1,65,0,B,1.42,1843.547,0
52.98,,,,C,8.48,1969.326,3
687.97,,,,C,9.13,4591.419,0
798,1,47,0,C,16.84,2182.42,6
239,1,79,0,C,6.1,1210.07,1
199.98,,,,C,20.58,105.57,5
176.95,1,50,0,B,4.71,9510.582,0
39.98,,,,C,6.84,0,3
169.99,,,,C,6.84,3399.202,0
142.98,,,,B,1.48,4755.312,0
47.98,,,,C,2.68,1845.727,1
46.97,0,57,0,C,16.23,2001.65,0
33.98,1,56,0,B,1.97,4722.61,0
79.99,,,,B,3.35,1298.18,0
68.98,,,,C,3.81,964.514,1
1015.78,1,,0,A,0.77,833.94,0
207.34,1,79,0,C,1.29,1229.26,2
479.99,,,,B,1.26,1418.094,0
119.98,,,,B,3.19,89.99,0
478.97,,,,C,8.71,2033.577,0
30.99,,,,C,13.74,5610.082,2
160.99,1,55,0,B,4.81,6186.597,0
66.98,,,,C,3.68,2142.044,10
59.99,1,48,0,B,2.94,1260.97,0
149.99,,,,C,5.9,11278.524,0
3102.98,,,,C,12.35,2434.431,0
253.804,1,67,0,B,1.48,5706.1,0
39.98,1,55,0,C,13.58,1622.22,0
185.98,1,46,0,C,23.71,1958.114,6
1,,,,C,5.1,789.99,0
148.301,,,,C,16,1376.73,0
69.99,1,38,0,C,5.23,2712.494,0
199,,,,B,2.58,1802.574,0
18.98,,,,C,6.94,476.99,3
134.98,1,50,0,C,17.19,1524.2,0
239,1,69,0,C,1.32,4917.03,0
719.98,,,,C,13.39,1811.504,5
35.99,1,78,0,C,14.35,1128.74,0
71.18,1,78,0,A,0.13,2320.97,0
1569.95,1,68,0,C,11.35,4127.47,0
71.18,1,48,0,C,3.65,601.98,1
39.98,0,57,0,C,5.74,792.492,2
239,1,46,0,C,10.39,2682.637,4
239,,,,B,4.87,1389.409,0
35.49,1,46,0,C,2.42,1178.24,2
199.99,,,,A,0.23,5209.05,0
415.51,1,74,0,C,2.45,1493.577,10
1052.96,1,65,0,C,15.68,2978.444,0
1246.81,1,51,0,C,23.42,3581.401,0
31.99,,,,C,16.35,0,7
70.99,1,43,0,C,11.52,1261.594,0
139.99,,,,B,2.19,5537.334,0
36.98,1,55,0,C,3.58,2384.751,2
85.47,,,,C,9.23,3720.677,10
205.13,1,,0,A,0.81,119.99,0
1007.96,1,51,0,A,0.58,2259.466,0
33.99,0,48,0,C,1.61,921.945,10
167.371,,,,C,10.42,1626.567,4
228.28,,,,C,12.19,617.99,10
83.59,,,,C,6.16,2252.512,2
30.99,,,,C,17.58,1167.621,10
419.98,1,72,0,B,1.84,5102.665,0
220.09,,,,C,10.32,1946.791,0
117.99,,,,C,15.1,397.48,0
110.98,1,60,1,C,8.58,1796.432,0
53.18,1,81,0,B,1.81,854.99,0
39.99,,,,C,10.94,1836.684,10
54.58,1,31,0,B,1.48,1526.659,0
627.97,1,76,0,B,2.52,2926.25,0
49.99,1,51,0,B,1.35,1248,0
859.26,,,,C,5.19,1645.647,2
129.99,,,,C,14.71,3916.468,3
1488.95,1,84,1,C,11.23,6331.424,1
981.41,,,,C,6.84,1018.31,10
930.94,1,,0,C,1.26,0,10
140,1,67,0,C,11.32,1070.99,0
730.96,,,,C,11.45,727.99,0
109.99,1,70,0,B,2.58,11353.247,0
19.99,,,,C,5.32,1661.71,2
87.95,1,72,0,C,5.16,2737.829,1
39.95,1,55,0,C,6.03,3008.304,2
737.97,1,64,0,B,3.42,4277.584,0
74.99,,,,C,19.97,2493.711,0
129,,,,C,16.39,5692.746,4
845.98,1,50,0,C,9.19,2880.357,0
419.99,,,,C,9.58,4466.98,0
1058.94,,,,C,12.16,1564.47,10
428.18,1,54,1,B,3.61,2941.734,0
579.99,,,,C,15.77,797,7
78.4,,,,C,19.65,895.99,10
246.97,1,78,0,C,10.84,1036.01,0
478.97,1,75,0,C,6.42,1417.138,0
239,0,68,0,C,6.32,1566.162,0
69.99,1,58,0,A,0.13,2778.407,0
159.98,1,54,0,C,11.1,1576.547,0
110.97,1,83,0,C,12.42,2.95,10
66.98,1,71,0,C,11.03,2347.691,0
71.95,1,78,0,C,7.13,0,1
399.95,1,73,0,A,0.55,2831.78,0
377.99,1,24,0,A,0.94,2794.97,0
193.98,,,,B,2.26,2362.954,0
129.98,1,72,0,C,0.58,3233.719,2
836.71,,,,C,17.97,2366.97,0
239,1,62,0,C,2.68,9356.537,1
446.97,1,55,1,B,2.16,3687.792,0
76.88,,,,C,7.16,1741.62,1
26.59,0,63,0,A,0.55,1717.96,0
1070.49,1,41,0,C,11.58,3816.88,0
212.34,1,52,0,C,7.58,2158.197,0
37.98,1,68,0,C,7,1582.477,1
239,,,,C,11.71,703.56,10
269.97,,,,C,22.84,696.982,10
47.94,,,,B,4.52,2110.629,0
552.26,1,84,0,C,10.81,1228.931,10
563.92,1,74,0,C,2.68,1767.97,1
36.98,,,,C,7.68,873.98,0
179,,,,C,11.42,531.99,0
133.96,1,62,0,C,11.52,1825.734,0
43.19,1,82,0,B,1.19,1544.03,0
338.99,1,70,1,C,10.42,1833.98,0
498.97,1,,1,B,3.35,3541.227,0
126.34,1,41,0,A,0.9,3216.676,0
193.98,,,,C,22.74,2293.601,10
59.95,1,61,0,C,3.16,3300.762,1
534.98,1,58,0,C,19.06,6616.338,0
493.99,1,69,0,C,11.71,4909.505,1
140,,,,C,9.68,2848.97,0
352.97,1,44,0,C,9.42,1729.17,1
447.38,1,62,0,A,0.52,2432.954,0
154.95,,,,C,7.81,1127.5,2
34.18,1,63,0,A,0.9,1413.87,0
399.99,,,,B,2.84,4770.071,0
3303.99,1,48,0,C,23.13,4106.6,10
228.6,1,66,0,C,8.32,1371.77,1
30.99,,,,B,3.81,2316.544,0
113.94,1,53,0,C,4.71,0,2
1109.97,1,,1,B,2.19,380.99,0
199.99,,,,B,2.23,712.99,0
210.97,1,47,0,C,23.16,59.99,0
239,1,45,0,C,11.9,4104.046,0
1099.98,1,40,0,B,1.13,3685.504,0
49.98,1,44,0,C,3.74,743.895,1
296.75,1,,0,B,2.03,0,0
363.95,1,52,0,B,2.87,455.78,0
1322.97,,,,C,11.58,2536.557,0
428.94,1,47,1,C,2.87,3259.95,1
239,1,66,0,C,7.29,510.99,1
39.98,1,81,0,C,16.1,0,1
144.97,1,38,0,B,1.42,3286.94,0
107.97,1,57,0,C,6.03,920.98,2
20.99,0,76,0,A,0.68,59.99,0
268.53,1,69,0,B,0.94,808.32,0
652.46,1,78,0,B,1.39,2906.531,0
683.99,1,46,0,C,10.03,4065.441,4
500.99,1,37,0,B,1.45,2961.711,0
163.15,1,51,0,B,2.45,3068.03,0
19.99,,,,C,7.97,999.641,4
68.99,,,,C,9.16,1533.192,0
37.98,,,,C,12.1,1770.494,1
30.99,,,,C,6.55,922.97,3
259.98,,,,B,3.77,6368.38,0
219.99,1,71,0,C,5.19,3122.47,0
129,,,,C,15.84,7357.307,0
111.99,1,70,0,A,0.52,1794.854,0
69.95,,,,C,2.77,509.12,10
888.97,,,,C,10.68,2863.676,0
59.99,,,,C,8.61,1306.47,0
115.96,,,,C,18.32,114.7,0
129.99,,,,C,11.84,3624.67,2
74.97,1,55,0,B,1.68,459.13,0
1031.96,,,,C,6.32,154,2
23.74,1,52,0,B,2.23,2479.954,0
1083.97,1,46,0,B,3.9,11597.9,0
104.99,,,,C,0.94,485.99,10
179,,,,C,8.74,5778.17,0
86.97,0,68,0,A,0.29,643.99,0
1325.93,,,,C,21.16,4714.992,0
798.51,1,93,0,C,0.74,3075.38,10
39.99,1,60,0,C,3.23,3197.26,2
239,1,47,1,C,9.87,2353.5,10
129,,,,C,19.16,627.98,3
470.39,,,,C,1.58,658.75,10
1192.32,,,,C,7.94,11597.9,0
499.99,,,,C,3.16,346.99,1
1589.98,,,,C,13.26,3796.61,0
53.98,1,77,0,A,0.13,2814.52,0
239,1,76,0,B,4.32,1304.99,0
2275,,,,C,10.48,393.99,1
19.99,,,,C,15.1,901.444,6
392.99,1,69,0,B,1.19,3375.772,0
729.99,,,,C,7.26,292.497,2
110.97,1,85,0,C,16.23,1088.15,1
153.98,1,49,0,B,1.35,473.92,0
73.16,1,60,0,C,2.77,2593.76,0
184.4,,,,A,0.81,1620,0
89.99,0,46,0,C,13.26,0,5
12.49,,,,A,0.16,630.98,0
158.99,1,66,0,A,0.16,10355.032,0
409.97,1,40,0,B,2.77,2949.217,0
30.99,1,64,0,C,7.23,1419.177,3
139.99,1,47,0,C,10.61,2352.97,0
1389.89,,,,C,11.13,2242.969,5
233.97,,,,B,3.65,1603.98,0
331.28,1,49,1,C,22.58,1698.719,10
129.67,,,,C,10.9,674.81,10
129.98,1,50,0,B,1.74,4837.484,0
279.25,0,67,0,C,2.81,1853.55,1
606.07,1,52,0,C,13.48,2337.951,0
730.72,1,62,0,C,23.71,2613.274,0
464.98,,,,B,1.45,1066.98,0
59.99,,,,C,4.23,1119.95,10
1127.98,,,,C,15.74,4312,0
120.56,1,87,0,C,9.9,1454.01,3
804.62,,,,C,10.94,996.48,4
1399.96,,,,C,10.71,5803.081,0
239,1,62,0,A,0.13,7.19,0
119.99,1,54,0,C,13.81,322.99,10
208.99,,,,C,19.84,3333,8
143.97,1,36,0,B,2.68,2233.94,0
75.96,1,48,0,C,8.61,2913.704,0
49.99,0,50,0,B,3.23,833.567,0
239,,,,C,8.71,1578.935,3
1013.66,,,,A,0.32,1225.43,0
89.96,,,,C,11.61,1477.394,5
133.96,1,87,0,C,5.13,3621.346,2
846.96,1,60,0,C,9.68,4623.66,1
76.98,1,67,0,C,5.26,3462.057,0
2174.52,1,27,0,C,22.1,2763.52,0
23.74,,,,C,20.94,1623.24,0
54.97,1,62,0,C,16.55,2135.809,7
140,,,,C,11.74,2893.113,5
503.99,,,,C,23.58,13.98,10
66.98,,,,C,9.9,737.93,0
59.99,,,,C,12.16,929.374,10
140,1,85,0,C,10.65,648,10
262.26,,,,C,21.45,618.537,10
937.96,,,,C,10.39,2157.77,2
1933.58,,,,C,17.1,549.99,2
20.99,,,,A,0.61,538,0
51.99,1,64,0,A,0.68,1670.56,0
109.95,1,76,0,C,8.29,549.49,10
133.96,,,,C,12.61,4563.59,2
54.98,1,63,0,C,11.65,275.32,5
27.99,,,,A,0.39,776.13,0
228.95,0,70,0,C,9.84,3930.086,0
65.98,,,,B,2.13,49,0
6059.96,1,55,0,C,8.48,43.99,0
389.99,,,,C,16,529.587,10
142.171,,,,C,19.35,3174.01,10
788.97,1,65,0,C,6.16,4329.38,0
121.98,1,89,0,C,7.48,11597.9,0
54.99,1,51,0,B,2.26,5606.91,0
1742.97,1,49,1,B,1.77,2747.002,0
31.99,1,73,0,C,14.71,1135.161,6
72.02,1,48,0,A,0.87,2463.804,0
1,,,,B,1.87,413.99,0
479.21,1,64,0,B,4.19,3180.079,0
44.99,1,,1,A,0.48,4606.562,0
824.98,,,,C,19.03,1476.567,6
239,1,60,0,C,11.87,9539.937,0
119.99,1,47,0,C,4.77,3622.952,1
469.97,1,51,0,C,14.87,2476.634,0
616.47,0,33,0,C,14.68,2104.96,0
191.33,,,,B,0.19,956,0
69.99,1,51,0,C,3.16,2659.561,1
133.96,1,69,0,C,8.97,1728.594,4
53.98,,,,C,0.58,0,10
980.26,1,75,0,C,3.61,11597.9,1
69.99,,,,C,12,4507.9,2
151.94,1,53,1,A,0.81,6784.651,0
699.99,1,35,0,C,15.61,534.99,3
662.17,1,51,0,A,0.81,6708.857,0
119.99,,,,C,11.39,4127.222,1
30.99,,,,C,3.19,458.98,1
39.98,,,,A,0.19,1776.98,0
1322.96,1,87,0,C,10.74,9459.22,0
84.98,1,68,0,C,11.42,8.5,5
64.98,,,,A,0.74,937.77,0
428.98,,,,C,20.61,3848.463,10
30.99,1,65,0,B,3.87,505.98,0
229.99,1,38,0,C,23.68,1710,4
338.99,,,,C,6.94,434,3
1614.06,,,,C,2.29,0,10
239,1,48,0,C,9.42,959.58,0
774.69,,,,B,3.84,5333.962,0
135.97,1,60,0,B,2.39,3222.66,0
179.98,1,86,0,B,1.48,4203.719,0
17.99,1,62,0,B,2.26,1183.97,0
248.98,,,,B,4,3652.95,0
637.97,,,,C,12.84,1418.9,0
2208.95,,,,B,2.55,11597.9,0
1769.96,1,56,0,C,2.03,45,0
127.95,,,,C,5.42,897.87,0
1708.95,1,68,0,C,4.42,2714.28,1
11.98,,,,C,11.13,2285.402,10
2115.38,1,48,0,A,0.29,4559.34,0
59.99,,,,B,1.32,2883.96,0
1196.04,1,49,0,C,14.65,3412.46,0
556.36,1,54,0,C,3.71,1515.86,10
259.089,1,64,0,C,8.48,2059.484,0
361.27,1,51,0,A,0.23,2383.75,0
513.48,,,,A,0.16,5104.26,0
642.98,1,77,0,C,7.58,3321.188,2
648.9,,,,B,4.03,5200.201,0
338.66,1,63,0,C,8.55,7376.86,0
57.98,,,,C,9.06,1055.719,4
16.99,,,,B,2.87,2048.96,0
258.97,,,,C,5.97,2051.09,0
588.97,1,79,0,C,9.61,411.99,1
625.97,,,,C,17.13,594.99,10
429.99,,,,C,22.19,1343.99,10
527.2,1,60,0,C,3.29,2475.104,1
18.99,,,,A,0.58,470.97,0
120,,,,C,10.42,2108.61,0
1961.1,,,,A,0.71,1664.84,0
918.1,1,71,0,C,23.55,1311.856,0
239.98,1,66,0,B,2.06,3885.151,0
368.95,1,79,0,A,0.58,55.98,0
140,,,,C,10.87,4064.579,8
349.99,,,,C,23.55,10244.296,0
129,,,,C,18.26,1318,10
239.96,1,61,0,C,13.65,638.01,5
149.99,1,,0,C,22.45,4200.6,0
710.9,1,58,0,C,13.19,3741.33,0
2140.25,1,31,0,C,11.71,6224.121,0
752.75,,,,C,8.39,7403.58,0
449.99,1,77,0,B,4.65,992.77,0
197.96,1,56,0,C,6.48,2338.958,2
85.49,,,,B,2.61,2089.09,0
1366.93,1,63,0,A,0.74,5377.16,0
69.99,,,,A,0.23,439,0
287.608,,,,C,13.23,2896.082,0
1789,,,,C,2.42,3478.37,0
169.99,1,66,0,B,1.77,1525.97,0
468.99,,,,C,18.06,6.99,0
252.99,,,,B,1.52,966.99,0
139.98,,,,C,11.39,1523.96,0
412,,,,B,1.16,453.99,0
49.99,,,,C,5.16,179.99,2
568.96,,,,C,13.32,5324.696,1
1199.99,,,,B,1.61,3186.99,0
41.98,1,47,1,C,7.9,1346.227,3
524.96,1,,0,B,1.42,5279.2,0
24.99,,,,C,3.97,4803.669,1
913.46,,,,C,22.55,1936.604,0
205.97,,,,A,0.16,1197.547,0
88.98,1,68,0,A,0.19,1158.98,0
126.98,1,78,0,C,2.48,879.97,0
39.98,1,,0,A,0.94,2934.804,0
668.96,,,,C,17.58,564.99,10
142.36,1,67,0,A,0.58,1693.36,0
95.36,1,55,0,C,0.9,624.594,10
109.95,,,,C,0.48,2254.364,10
171.98,1,47,0,C,13.77,37.99,10
39.99,,,,C,0.58,0,10
97.97,0,71,0,B,4.13,1022.98,0
61.98,1,89,0,C,12.81,932.602,5
338.99,1,50,1,C,8.23,2305.459,10
142.16,,,,C,7.87,0,10
39.98,,,,C,9.13,2.95,4
48.99,1,58,0,A,0.87,2322.53,0
41.98,1,,0,B,4.26,0,0
94.99,1,60,0,C,23.03,2400.146,0
649.99,1,56,1,C,17.03,155.98,2
58.99,1,43,1,B,1.23,2231,0
149.98,,,,C,7.58,847.9,3
97.97,,,,B,4.1,771.49,0
29.99,1,64,0,B,2.65,3568.007,0
46.98,1,64,0,C,2.23,1419.95,0
69.99,1,40,0,B,4.71,0,0
1806.94,,,,C,16.84,1856.97,2
99.99,,,,C,2.26,2328.282,10
980.24,1,42,0,C,17.52,1571.97,1
478,1,87,0,C,3.68,3579.962,1
391.99,1,46,0,C,21.03,0,10
802.59,,,,C,8.32,1469.96,0
523.98,1,58,0,B,2.48,4766.532,0
299.99,,,,A,0.39,1018.2,0
110,,,,C,10.77,764.952,2
180.95,,,,C,8.65,1629.002,10
182.98,1,,1,C,7.74,858.97,0
349.99,,,,C,2.45,2381.94,0
467.88,0,58,0,C,7.68,2304.758,3
44.99,,,,C,2.58,1624.176,0
66.98,1,72,0,C,17.71,747.077,1
