revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
802.98,1,,0,C,5.35,1652.85,0
52.98,1,54,0,C,10.58,818.087,3
124.98,,,,A,0.32,3989.73,0
28.49,,,,A,0.23,2359.039,0
391.99,1,73,0,C,13.74,476.99,10
339.98,1,,0,C,10.06,0,2
277.553,,,,B,3.1,5857.98,0
372.39,1,,0,A,0.13,322.39,0
414.95,1,,0,C,2.03,204.94,0
546.44,1,67,0,A,0.52,280.83,0
208,,,,C,7.06,3251.95,0
35.98,,,,C,10.13,1898.589,4
97.97,,,,C,7.81,59.93,1
1026.94,0,41,0,C,2.87,1424.04,1
92.96,1,73,0,C,7.81,765.01,3
49.99,,,,A,0.16,1576.26,0
64.98,,,,B,1.29,587.99,0
24.98,,,,C,18.74,992.401,10
321.98,1,,0,B,1.35,1861.61,0
43.19,,,,C,13.68,909.71,0
232.16,0,,0,C,7.87,961.98,2
1746.05,1,54,0,C,10.13,0,0
19.98,1,70,0,B,4.35,119.99,0
214.97,,,,A,0.29,3716.862,0
47.98,1,51,0,B,2.97,2238.63,0
599.9,1,49,1,B,4.45,1001.96,0
82.77,,,,C,4.68,39.6,1
349.99,1,,0,C,4.52,315.98,1
569.98,,,,A,0.94,811.41,0
140.97,,,,C,2.55,3309.78,0
1088.97,,,,C,19.39,4133.605,0
2674.96,,,,B,2.77,4161.317,0
48.98,,,,C,9.9,1583.59,0
66.98,1,68,0,C,11.42,1278.519,5
49.98,,,,B,1.71,1976.794,0
688.95,1,,0,C,8.48,0,2
295.93,0,34,0,C,6.55,1696.357,2
61.98,,,,C,17.19,842.99,1
290.98,,,,C,9.84,571.98,0
39.98,0,37,0,C,6.42,4.99,0
331.5,1,,0,B,4.81,1616.89,0
1345.04,,,,C,0.42,9548.84,10
968.97,,,,C,6.81,6072.694,10
1353.99,,,,A,0.23,1645.69,0
942,,,,A,0.23,4802.564,0
79.99,,,,A,0.71,2787.484,0
726.96,,,,B,1.19,1378.97,0
928.97,1,46,0,B,3.71,8334.26,0
55.97,1,,0,C,3.71,467.68,0
102.94,1,,0,C,2.71,2.95,1
232.392,,,,C,1.94,1331.507,1
259.97,,,,B,2.94,1582.84,0
378.99,,,,B,1.81,882.621,0
26.99,,,,C,18.77,1917.752,10
26.99,,,,C,16.03,1425.621,5
239,0,75,0,B,1.23,1445.434,0
91.98,0,,0,A,0.9,628.98,0
259.93,1,59,0,C,4.94,2.95,10
102.97,,,,C,9.19,692.98,0
25.98,1,,1,C,16.48,3849,6
181.97,,,,C,3.74,873.95,4
1060.91,1,62,0,B,1.39,904.93,0
695.79,1,69,0,B,3.61,853.717,0
69.99,1,58,0,A,0.55,1497.95,0
297.97,1,,0,A,0.9,32.55,0
209.98,1,85,0,C,6.35,3468.484,3
299.99,1,38,0,C,11.97,3575.94,10
256.5,,,,C,22.74,2074.15,5
423.95,1,,0,C,18.74,2099,8
358.99,1,,0,C,20.58,3496.99,0
387.98,,,,C,4.52,0,2
67.98,,,,C,10.97,1147.98,0
488.97,1,,0,C,21.81,5468.075,5
1449.99,,,,B,4.55,5891.86,0
105.95,0,65,0,C,10.13,610.587,9
349.99,,,,C,6.16,1943.92,0
749,1,40,0,C,13.42,2036.44,0
24.99,1,,0,C,13.74,2240.52,0
57.98,,,,C,16.97,0,10
71.98,0,,0,C,11.55,921.85,5
53.18,1,,0,C,8.77,1645.22,4
149.99,1,36,0,B,1.84,2098.99,0
1247.92,1,71,0,C,19.77,976.99,4
115.98,,,,C,16.35,6.99,0
111.96,,,,C,11.32,79.99,1
747.97,1,72,0,C,14.48,0,6
179,,,,B,4.58,983.13,0
934.79,1,85,0,C,6.26,0,2
74.99,,,,A,0.35,478.44,0
99.99,1,31,0,C,20.84,0,6
16.99,1,81,0,C,9.13,863.98,0
52.98,,,,C,7.71,1580.819,10
127.39,1,63,0,A,1,1719.92,0
348.95,1,72,0,A,0.61,2617.741,0
60.98,1,72,0,B,1.1,560.99,0
355.992,1,69,0,C,17.45,973.958,3
217.5,,,,C,22.58,4.99,5
24.99,1,74,0,A,0.84,531.99,0
1092.528,,,,B,4.29,1664.96,0
82.97,1,73,0,B,2.29,3687.604,0
223,0,34,0,A,0.19,1903.98,0
235.98,,,,C,0.97,449.99,2
1286.96,,,,C,18.23,1384.99,0
122.98,1,49,0,B,1.19,1067.41,0
16.99,,,,C,2.84,0,1
1567.95,,,,C,13.16,0,0
554.58,,,,C,14.39,931.98,10
428,,,,C,15.42,0,6
108.99,,,,C,15.61,2611.617,0
144.99,,,,B,1.97,0,0
659.94,,,,C,8.74,0,0
134.99,,,,A,0.42,3146.351,0
149.45,,,,C,23.71,915.98,0
4538.01,1,53,0,C,0.19,1873.5,10
157.96,1,66,0,C,12.39,0,5
19.98,1,63,0,C,11.06,2700.11,0
237.96,1,39,0,C,6.16,1907.934,5
368.97,,,,C,7.84,1950.98,3
895.6,1,37,0,C,5.48,1682.23,0
898,,,,C,16.58,1379.587,10
96.96,,,,C,22.26,1257,10
1,,,,B,1.65,2649.97,0
413.94,,,,C,2.58,929.03,10
622.15,1,70,0,C,5.84,937.507,0
89.28,1,70,0,C,13.19,786,10
943.95,1,43,0,C,19.68,2572.378,5
464.99,,,,B,3.87,5346.831,0
881.67,1,68,0,C,21.19,3792.632,0
79.98,1,62,0,C,6.16,766.98,0
1600.93,,,,A,0.55,893.17,0
36.98,,,,C,10.32,1078.97,0
489.98,1,93,0,B,1.55,2578.77,0
537.95,1,50,0,C,21.42,2014.99,0
21.99,1,77,0,B,4.94,0,0
71.18,,,,C,5.03,2461.963,2
2868.19,1,38,0,B,1.26,11597.9,0
824.21,,,,C,17.29,1343.99,10
1343.04,,,,C,8.03,8.99,0
34.99,,,,C,3.97,1446.67,1
116,1,37,0,A,0.13,2547.13,0
140.36,,,,C,20.58,3657.814,10
99.99,1,54,0,C,17.45,1323,3
30.98,,,,A,0.81,526.65,0
109.95,1,67,0,C,2.19,2671.882,10
1096.63,,,,C,0.35,195.98,10
1409.8,1,53,0,C,5.03,4909.25,2
59.97,1,70,0,B,1.42,3929.88,0
1031.26,,,,C,17.58,8123.9,0
162.9,1,38,0,B,1.65,581.99,0
54.99,1,58,1,C,5.06,1274,0
9.98,,,,B,2.58,0,0
85.47,,,,C,17.48,1577.587,10
23.99,1,56,0,C,4.45,0,10
200.13,1,34,0,C,23.1,1704.96,0
258.651,,,,C,11.58,1475.56,2
129.8,,,,C,1.19,21.5,10
598,,,,A,0.39,310.96,0
21.99,,,,A,0.65,1117.574,0
249.99,1,51,0,A,0.26,2518.79,0
478,1,91,1,B,3,4127.649,0
249.99,,,,B,3.06,1035.29,0
48.98,,,,B,1.45,1070.95,0
69.99,,,,C,12.29,2081.727,10
14.99,1,34,0,C,9.45,544.98,0
85.49,1,45,0,C,18.06,2159.99,4
66.98,1,40,0,C,17.19,1897.04,0
364.98,1,59,0,C,14,2445.48,0
26.98,1,87,0,B,2.97,3846.88,0
418.69,1,49,1,C,7.94,2497.32,0
1568.91,,,,C,10.19,1344.98,0
669.99,,,,B,2.48,1316.61,0
59.99,,,,C,2.71,3208.327,1
179.98,1,52,0,A,0.65,946.95,0
439.99,1,70,0,C,5.61,59.99,10
44.99,,,,C,13.55,0,6
239,0,,0,C,2.97,556.95,10
149.99,,,,C,8.81,762.59,10
391.99,,,,C,3.48,2079.96,10
519.94,,,,A,0.35,662.96,0
127.39,0,35,0,A,0.61,1120.98,0
42.99,1,24,0,C,7.61,607.97,1
59.99,,,,B,1.26,11597.9,0
30.99,,,,B,3.23,0,0
101.96,,,,C,10.68,0,5
876.98,1,40,0,C,10.48,1414.99,2
391.99,,,,C,21.9,2563.046,0
206.97,1,59,0,C,7.61,1658.05,0
134.98,1,35,0,C,6.45,581.95,0
24.22,1,70,1,B,1.94,1393.56,0
34.98,,,,A,0.77,934.39,0
24.99,1,45,0,C,9.58,654.5,0
249.99,1,38,0,B,2.23,2093.97,0
33.99,0,87,0,C,0.58,2660.98,1
15.99,,,,A,0.61,2992.103,0
57.97,1,,0,C,7.84,0,10
1259.39,,,,B,4.84,10316.87,0
488.97,,,,C,10.32,1043.23,1
149.99,,,,C,5.29,3723.84,2
142.49,1,45,0,C,4.58,10225.122,1
90.21,,,,C,17.48,0,4
846.98,0,59,0,C,6.65,2096.68,0
39.98,1,44,0,C,9.94,1821.251,0
548.79,1,50,0,B,2.39,2178.95,0
55.97,,,,C,7.65,703.93,1
220,1,67,0,C,16.65,1431.35,4
57.98,,,,B,1.87,665.519,0
182.99,,,,C,4.42,0,1
823.03,,,,A,0.19,6287.685,0
308.99,1,72,0,B,1.35,6681.292,0
51.98,,,,C,22.42,0,10
349.99,,,,C,21.87,1578,0
239,1,59,0,C,3.68,3591.344,1
1.99,1,36,0,B,2.32,9321.679,0
69.99,,,,C,19.26,498.587,10
84.98,,,,B,0.42,636.62,0
37.98,0,32,0,C,4.29,0,1
89.07,1,19,0,C,5.48,674.2,2
737.97,1,40,1,A,0.13,11597.9,0
174.99,,,,B,3.1,678.99,0
588.97,,,,C,5.45,1064,1
76.98,1,51,0,C,5.61,1300.93,0
71.98,0,,0,C,13.61,773.614,0
887.96,,,,C,5.81,376.95,2
1354.57,1,63,0,C,23.55,789.99,0
26.99,,,,A,0.13,0,0
202.98,1,,0,C,1.55,800,10
169.14,,,,C,6.52,1366.68,3
22.99,,,,C,15.77,24.97,10
83.98,1,56,0,B,3.32,589.48,0
125.99,1,49,0,C,2.87,2386.99,1
150.97,,,,B,2.35,421.99,0
119.98,1,,0,C,5.1,19.8,0
139.97,0,32,0,C,6.06,323.39,2
81.98,,,,C,5.68,5659.726,0
44.99,1,77,0,C,4,1247.641,1
140,1,58,0,C,5.45,608.809,10
173.96,,,,B,1.87,1777.06,0
53.18,1,56,0,C,2.19,1953.501,2
374.98,0,40,0,C,14.68,581.99,3
1694,1,36,0,C,13.1,1716.98,4
79.99,1,81,0,C,6.26,4496.83,0
994.97,1,71,0,B,3.16,1119.571,0
27.99,1,45,0,B,1.65,2812.444,0
129,,,,C,18.81,978.01,10
506.12,1,63,0,A,0.13,1291.97,0
497.99,1,61,0,C,9.97,6063.235,0
339.99,,,,C,5.45,3263.527,2
749.99,,,,B,1.87,0,0
89.99,1,50,0,A,0.45,5004.5,0
36.94,1,60,0,C,5.03,0,10
113.94,,,,C,20.61,8.85,0
240.19,1,58,0,A,0.23,2017.47,0
12.82,1,,0,B,1.81,1431.341,0
168.94,,,,C,6.13,3920.471,3
304.98,,,,A,0.13,3621.574,0
112.56,,,,A,0.39,673.97,0
540.96,1,58,0,A,0.55,3298.38,0
995.96,,,,A,0.9,5675.86,0
870.97,,,,B,4.19,1668.57,0
298.99,1,64,0,C,14.1,1218.239,10
69.99,1,25,0,C,10,2053.94,2
1426.46,,,,C,19.9,6243.18,0
160.98,,,,C,18.74,6771.568,3
69.98,1,68,0,C,7.74,1597.13,0
119.95,1,70,0,C,5.13,4615.483,2
89.07,0,58,0,C,7.06,0,1
299.95,,,,A,0.84,1124.6,0
214.99,1,89,0,C,18.87,2517.95,0
204.24,1,60,0,B,3.19,6854.182,0
139.98,1,,0,C,3.16,12.89,1
149.99,1,60,0,C,14.13,7070.541,5
250.14,,,,A,0.61,1273.02,0
679.15,1,61,0,C,22.55,2687.97,10
44.99,,,,C,11.52,1161.59,5
52.98,,,,C,6.55,2901.95,3
26.98,1,58,0,C,2.97,3683.99,1
369.43,,,,C,11.16,5114.79,0
29.99,,,,A,0.48,0,0
718.98,1,,0,C,14.1,2479.512,2
159.99,1,,0,B,4.1,2191.98,0
177.96,,,,B,4.42,6232.95,0
182.97,1,54,0,B,2.06,2195.314,0
129,,,,C,4.58,7237.004,0
66.98,1,68,0,C,7.23,229.97,2
99.17,0,52,0,C,19.94,2381.621,0
1824,0,79,0,C,16.65,2478.98,0
43.19,0,,0,C,8.94,855.98,0
279.96,1,,0,C,3.39,1118.93,1
16.99,1,,0,C,20.26,935.99,0
752.6,1,87,0,C,12.13,10536.032,0
943.92,1,,0,A,0.26,13.94,0
1274.78,1,61,0,A,0.52,2022.011,0
58.99,1,,0,A,0.26,5798.7,0
74.98,1,45,0,C,11.81,0,10
150.25,,,,C,3.9,0,0
159.98,,,,C,7.9,6749.82,0
199,1,46,1,A,0.42,4403.42,0
67.99,,,,B,2.61,1837,0
15.99,1,76,0,C,8.45,1263.232,3
129.95,1,61,0,B,1.58,1436.97,0
109.99,1,50,0,C,23.29,1035.58,5
235.98,,,,C,3.9,0,1
599.98,,,,C,6.23,1103.99,2
549.48,1,53,0,C,12.19,1533.53,0
66.98,1,81,0,C,10.42,602.927,6
29.94,,,,C,7.48,5.9,3
111.96,0,,0,C,2.1,2623.531,0
27.98,,,,C,15.19,0,6
349,,,,C,3.71,1254.11,1
97.97,1,60,0,C,11.77,1978.114,0
703.39,,,,C,11.97,918.52,10
1403.34,1,70,0,C,8.77,4.95,0
59.97,0,42,0,C,8.58,832.604,10
292.99,,,,A,0.48,1710.62,0
420,0,50,0,B,4.35,3744.5,0
94.95,,,,C,7.48,992.934,10
970.62,1,65,0,B,1.29,9780.311,0
36.98,1,50,0,C,18.81,696.98,10
115.96,,,,C,12.9,1148.03,0
35.98,1,69,0,C,6.48,734.919,2
69.99,,,,C,10.29,0,10
24.99,,,,C,21.48,435.587,10
49.99,1,62,0,C,3.45,2465.278,1
1299,1,,0,C,16.52,5025.32,5
141.711,0,,0,B,2.97,732,0
349.99,1,60,0,A,0.29,0,0
371.94,1,46,1,B,3,649.21,0
26.99,,,,C,16.58,0,10
52.97,,,,C,8.77,2.95,3
422.29,1,36,1,B,3,5368.63,0
109.99,,,,C,3.16,2819.62,1
279.96,1,,0,C,0.19,20.75,10
112.97,1,71,0,C,11.52,2740.823,0
688.97,,,,C,10.06,0,0
23.99,1,80,0,C,11.45,843.621,10
131.98,1,61,0,B,3.81,1173.837,0
653.97,,,,C,13.45,4980.058,0
199.5,,,,A,0.19,1250.37,0
109.99,1,96,0,B,1.9,1110.99,0
219.98,,,,C,2.42,3458.48,0
167.92,1,57,0,A,1,2169.891,0
53.18,1,49,0,B,2.35,1444.452,0
499.99,1,66,0,A,0.13,3374.246,0
108.98,1,41,0,A,0.13,7054.61,0
279.96,1,,0,C,9.61,573.58,0
368.95,1,44,1,B,4.81,4527.527,0
40.99,1,69,1,C,21.35,665.03,10
80.11,1,52,0,C,6.77,1676.97,2
564.49,,,,C,2.71,11597.9,2
127.16,1,62,0,A,0.84,947.88,0
98.97,0,52,0,C,9.87,2086.742,0
129.95,1,64,0,C,2.81,1441.816,1
52.97,0,61,0,C,12.81,1841.97,10
1183.04,,,,C,6.32,1127.19,2
96.96,1,68,0,C,6.32,687,10
562.58,,,,C,23.55,482.61,0
156.98,,,,B,2.65,1596.57,0
29.99,,,,B,1.1,9.99,0
1574.69,1,47,0,C,2.55,4462.784,0
253.95,1,45,0,C,5.29,127.99,1
78.98,1,41,0,C,6.74,1279.772,10
59.97,,,,B,1.52,660.97,0
140,,,,C,9.58,0,2
239,1,43,0,C,8.71,5.5,3
140,,,,C,11.9,629,2
116.96,1,57,0,C,9.26,79.99,10
418.99,,,,C,20.9,945.99,1
31.98,1,55,0,C,5.26,2658.071,3
144.99,,,,A,0.97,434.99,0
123.96,,,,C,5.1,4191.949,2
719.99,,,,C,11.71,1138.99,1
588.96,1,45,0,C,16.61,3029.79,0
88.97,1,57,0,C,5.39,3316.754,1
79.99,0,70,0,C,16.77,0,10
239.98,1,47,0,C,8.26,5598.249,1
59.99,,,,A,0.13,0,0
57.97,1,45,0,C,16.1,1850.028,10
595.96,1,49,0,C,23.71,5266.094,0
89.98,1,48,0,C,5.03,5593.9,0
80.97,,,,C,9.94,2.95,2
87.26,1,53,0,C,10.84,4876.1,4
37.98,1,69,0,C,7.77,1240.537,1
140,0,,0,B,4.03,1891.49,0
53.98,1,64,0,C,15.84,13.98,5
874.98,1,48,0,B,2.65,494,0
198.99,1,55,0,A,0.16,2602.46,0
538.97,,,,A,0.84,1127.97,0
68.97,1,40,0,C,15.77,781.95,10
36.98,1,56,0,C,13.1,805.31,0
378,1,41,0,B,4.84,1511.98,0
328.99,1,84,0,C,6.87,671.95,10
626.16,,,,A,0.97,79.99,0
60.99,1,36,1,B,3.68,768.96,0
217.99,,,,C,2.23,0,10
388.97,,,,C,3.71,477.99,1
66,,,,C,6.94,2645.94,2
74.99,1,50,0,B,3,3164.322,0
145,1,87,0,C,9.29,300.99,10
224.99,1,70,0,C,1.26,18.99,10
408.38,1,83,0,C,8.23,4074.03,0
159.98,1,68,0,C,5.1,2863.39,1
233.98,1,62,0,C,6.71,11597.9,0
79.99,,,,C,11.87,3097.261,0
87.26,1,94,0,C,8.71,1071,4
99.97,1,66,0,C,12.23,1731.432,0
1124.95,,,,C,18.32,2543,0
1295.83,1,50,0,C,22.55,2745.634,7
17.99,,,,C,5.97,759.97,0
3416.95,1,44,0,C,13.23,3049.01,3
535.94,1,67,0,B,1.45,2276.579,0
959.97,1,63,0,A,0.35,1074.99,0
230.28,0,49,0,C,11.06,1385.12,0
199.99,,,,C,4.97,1147.867,2
74.99,1,46,0,B,1.19,1871.45,0
110.99,1,55,0,B,1.9,190.65,0
57.97,1,84,0,C,0.94,1312.587,10
239,,,,C,13.39,743,5
701.15,,,,B,0.19,2216.537,0
414.99,,,,B,2.81,8657.605,0
391.7,1,68,0,C,20.48,497,0
957.79,1,77,0,C,16.84,976.09,10
138.98,1,,0,C,4,1490.02,0
59.99,1,43,0,A,0.13,599,0
199.99,1,47,0,C,4.06,566.21,0
131.26,,,,C,0.71,1049.86,1
694.97,,,,C,10.61,0,2
30.99,1,53,0,C,5.1,0,0
25.97,,,,C,22.29,730.99,10
299.71,,,,C,23.58,686.99,0
229.19,1,70,0,B,1.03,4813.97,0
239,,,,A,0.13,1922.96,0
163.98,,,,C,2.55,1203.82,10
195.97,1,62,0,C,4.19,5035.834,1
253.81,1,68,0,A,0.39,764.03,0
16.99,,,,C,6.71,0,10
146.98,,,,C,12.94,830.69,10
821.98,1,46,0,C,15.45,1929.98,10
15.99,0,53,0,C,7.74,636.98,1
159.99,1,62,0,C,11.29,431.99,0
97.97,,,,B,4.61,5783.954,0
31.98,1,55,0,B,1.71,3905.25,0
113.46,1,50,0,B,2.26,538.87,0
79.98,,,,C,6.32,593.84,0
349.99,1,57,0,C,10.13,1086.27,0
66.49,,,,C,11.45,0,5
299.96,,,,C,12.94,1906.68,3
488.97,,,,C,18.58,0,10
140,0,64,0,B,2.19,883.99,0
1627.14,,,,C,11.48,1668.9,0
35.98,,,,C,11.71,941.72,0
299.98,1,,0,C,10.94,9.9,0
66.98,1,42,0,C,7.97,0,3
539.99,,,,B,3.52,2347.847,0
661.17,1,41,1,B,4.52,1452.47,0
39.95,,,,C,1.61,1798.12,0
140,0,67,0,C,11.32,333.99,5
1733.97,,,,C,8.32,2952.49,1
1654.9,,,,A,0.13,4097.1,0
785.27,1,29,1,C,15.71,932,0
693.97,,,,C,5.84,586.17,10
268.99,1,63,0,C,9.32,1934.99,0
109,1,66,0,C,5.32,0,2
140,1,75,0,C,11.26,1237.98,10
797.97,,,,C,6.39,780.99,0
180.178,,,,C,10.71,1105.99,1
56,,,,C,10.16,1093,10
139.99,,,,C,0.35,0,10
1429.92,,,,C,16.32,3312.297,0
2997.99,,,,C,8.45,2405.8,3
100.99,1,45,0,C,17.32,5184.954,3
474.95,,,,B,1.77,3230.794,0
19.98,1,40,0,C,6.16,852.527,0
1,1,72,0,C,6.84,726.679,5
95.96,,,,C,7.52,0,3
43.99,1,77,0,C,12.35,6.99,5
1174.12,1,42,0,A,0.45,9634.167,0
47.98,,,,A,0.48,1539.26,0
279.96,1,57,0,C,5.13,7410.529,0
129,,,,C,16.77,980,4
209.98,1,52,0,C,11.29,764.99,0
239,1,80,0,C,13.94,2836.567,0
266.584,,,,C,23.58,1119.85,0
66.98,,,,C,9.84,609.99,4
804.75,,,,C,12.74,1101.98,4
69.99,1,31,0,A,0.87,2067.78,0
35.98,1,65,0,C,12.1,59,10
823.96,,,,C,8,5.9,3
35.98,1,50,0,C,6.13,65.99,2
112.97,1,87,0,C,6.68,0,3
89.99,1,65,0,C,17.42,1255.97,4
149.99,,,,C,7.61,2598.99,0
524.98,,,,C,8.55,5902.739,0
15.99,,,,C,4.58,1140.97,2
1300.17,,,,C,6,199.99,0
2079.97,,,,C,16.68,1769.99,10
298.2,,,,C,1.68,1673.97,1
59,,,,C,15.61,1488.23,10
119.97,,,,C,16.23,7116.06,0
278,,,,B,1.48,4251.37,0
169.99,,,,C,17.74,1495.99,1
254.82,0,,0,B,1.65,94.05,0
111.96,0,,0,B,2.68,0,0
157.96,,,,C,10.81,2086.196,2
125.98,1,31,0,C,20.06,2197.42,2
139.99,1,,0,C,2.03,4364.51,4
66.98,1,82,0,C,22.65,59,0
29.99,0,,0,C,7.55,0,0
252.99,1,,0,B,2.32,4.95,0
87.26,1,61,0,C,5.97,2376.96,1
239,0,,0,C,4.42,676.99,1
239,0,70,0,C,19.03,2048.98,6
269.98,1,47,0,C,11.13,2611.517,0
862.28,1,61,0,A,0.68,1964.54,0
1356,1,,1,B,1.13,3237.22,0
399.99,,,,C,0.32,841.69,10
93.98,1,37,0,C,13.68,1674.48,0
169.99,1,47,0,C,12.23,4379.265,0
87.26,,,,C,4.13,1846.86,1
299.99,,,,C,20.35,0,0
1179.98,,,,C,7.48,2586.072,0
234.96,0,31,0,C,5.77,1509.79,2
907.23,1,41,0,C,5.26,2586.418,1
881.99,,,,C,17.39,4470.03,0
63.99,,,,C,19.29,1447.89,0
297.99,,,,B,2.42,0,0
59,1,,0,C,17.23,2912.98,1
609.96,,,,C,11.61,1937.45,2
176.94,0,63,0,C,18.84,94.84,8
485.28,,,,C,19.74,0,5
119.97,1,52,1,C,7.32,0,2
902.38,1,44,0,C,14.16,4486.602,0
140,1,46,0,C,6,1635.647,2
1929.91,1,,0,B,1.48,7471.87,0
804.99,1,67,0,C,20.13,3348.131,0
55.98,1,48,0,C,4.32,911.1,0
10.99,,,,C,23.32,890.99,10
64.98,,,,C,14.19,0,10
588.97,,,,B,1.13,927.98,0
182.46,,,,B,1.1,2102.17,0
107.96,,,,C,5.74,2894.832,2
66.98,,,,C,20.84,1114.457,10
239,1,61,0,C,23.1,916.99,0
1377.97,0,44,0,C,23.35,536.09,0
69.99,,,,B,4.48,1671.16,0
120,,,,A,0.13,5845.261,0
14.99,,,,C,0.58,1007.649,10
28.99,1,56,0,B,1.1,1447.3,0
119.99,1,,0,C,5.87,11597.9,0
269.98,1,57,0,C,5.71,2.95,3
142.36,1,80,0,C,5.81,811.17,0
69.99,1,53,0,C,7.1,5042.062,0
110.25,,,,C,13.26,774,5
32.99,1,55,0,C,3.45,3844.413,1
140,1,55,0,C,8.61,1316.58,2
1061.55,,,,C,6.52,828.02,0
129.96,0,52,0,C,11.32,1176.099,5
51.98,,,,B,4.97,1100.93,0
676.99,1,95,0,A,0.19,149.99,0
126.94,1,58,0,C,8,0,0
672.27,,,,C,17.19,3149.547,0
49.99,1,35,0,B,2.55,775.35,0
66.98,1,34,0,C,18.52,114.99,7
209.97,1,68,1,B,1.48,266.48,0
249.99,1,53,0,B,3.39,1085.87,0
20.99,,,,C,1.68,0,10
91.99,1,53,0,C,6.9,2353.94,0
2622.53,,,,B,3.87,5632.93,0
181.88,,,,C,8.29,0,2
57.98,,,,B,1.1,973.621,0
39.98,1,92,0,B,1.94,0,0
618.97,1,,1,A,0.13,11597.9,0
281.12,,,,C,20.23,499.28,0
36.98,,,,C,12.74,600.98,0
344.91,1,89,0,A,0.65,4555.429,0
188.54,1,43,0,A,0.52,4118.384,0
414.99,,,,C,6.84,399.99,3
851.98,0,,1,C,11.84,1093.98,10
59.99,0,30,0,C,6.77,1009.86,0
149.99,1,73,1,B,1.23,2444.37,0
53.18,1,85,0,C,4.45,6379.274,1
19.94,0,,0,C,7.48,640.89,0
1259.97,1,59,0,C,6.9,5664.411,1
344.99,,,,A,0.84,3823.421,0
28.98,,,,C,0.52,682.25,10
96.96,0,82,0,C,4.94,0,2
484.57,1,65,1,C,5.13,3489.08,0
71.96,,,,C,6.06,2225.78,10
239,1,,0,C,9.61,1205.98,0
279.99,,,,C,22.1,355.87,0
30.97,0,69,0,C,14.32,2299.711,4
66,,,,C,15.77,2546.989,0
526.97,,,,A,0.87,1524.907,0
115.16,,,,C,13.48,2961.201,10
124.96,,,,B,2,3163.69,0
94.98,1,40,0,C,4.71,4786.569,10
43.98,1,,0,B,1.23,425.97,0
269.98,0,,0,C,0.61,953.97,10
878.97,1,44,0,B,1.9,5811.73,0
883.51,1,,1,A,0.58,0,0
87.99,1,,0,C,11.26,762.01,0
57.98,,,,C,12.74,0,10
65.97,1,57,0,A,0.45,2000.67,0
6702.57,1,,0,A,0.45,3014.97,0
1599.99,1,28,0,C,19.13,2432.94,0
1185.99,,,,B,4.68,1540.66,0
98,,,,C,12.32,1708.2,0
279.97,1,63,0,A,0.65,3007.234,0
499.99,1,57,0,C,12.52,1951.572,2
239,1,61,0,C,3.48,4598.075,1
277.98,1,60,0,C,3.1,1429.91,10
1199.99,1,53,0,C,15.61,6842.894,0
822.57,,,,C,21.03,2708.061,0
600,,,,B,2.13,963.39,0
56.97,1,36,0,C,11.16,652.09,1
424.99,,,,C,6.65,2026.98,2
866.99,1,34,0,B,2.61,2342.48,0
31.95,1,60,0,A,0.87,1408.28,0
15.99,1,48,0,C,13.77,1029.95,0
1191.34,1,77,0,C,17.74,955.2,10
50.98,1,73,1,C,3.45,878.82,0
140,,,,C,12.48,775.604,10
239,1,69,0,C,7.87,605.99,10
140,,,,C,6.48,681,1
207.09,1,62,0,C,16.48,0,0
37.98,,,,A,0.87,129.99,0
240.97,1,41,0,B,1.39,104.99,0
1140.94,1,49,0,C,5.97,2247.692,0
115.96,,,,C,16.06,0,10
126.95,,,,C,8.58,904.48,0
355.84,,,,A,0.13,6491.2,0
69.99,1,79,0,C,23.71,395.99,10
16.99,1,78,0,B,2.52,1286.567,0
667.99,1,45,0,C,9.74,3345.464,1
344.98,1,54,0,C,6.16,1390.27,2
239,,,,C,13.84,1197.435,4
998,1,58,0,A,0.77,1332.99,0
301.89,1,,0,C,8.52,3276.26,0
96.96,1,51,0,C,12.16,760.93,5
110.99,1,79,0,B,2.55,0,0
69.99,1,96,0,B,2.9,4301.817,0
813.15,1,54,0,B,4.9,1414.96,0
46.98,,,,C,8.74,0,4
49.49,1,60,0,C,6.68,249.99,0
252.99,,,,A,0.77,4888.111,0
400,1,61,0,C,20.35,2434.96,0
127.98,1,70,0,A,0.13,1553.62,0
1261.93,1,34,0,C,5.1,0,0
228.88,1,54,0,C,10.71,3005.92,2
79.99,,,,A,0.65,412.99,0
52.98,1,42,1,B,1.71,1449.825,0
493.98,,,,C,2.81,1297.95,1
79.99,,,,C,21.87,0,10
899,,,,C,2.1,1676.5,0
112.94,,,,C,2.81,1203.102,1
239,,,,C,18.81,1625.991,10
372.39,,,,C,15.52,1036.86,0
751.97,1,47,0,C,5.06,1348.98,0
351.19,1,75,0,B,4.55,1886.677,0
87.26,,,,C,9.06,1304.892,3
478.97,,,,C,13.58,1694.96,0
33.98,,,,C,6.52,446.99,0
109.99,,,,C,3.16,942.24,10
747.72,,,,C,7.81,1961.071,0
999.48,1,77,0,C,20.16,1032,1
399.99,1,42,0,B,2.81,4496.43,0
31.98,,,,C,18.74,1394.57,10
138.99,1,63,0,C,5.03,1938.98,0
268.8,,,,C,4.06,3121.091,1
254.18,0,34,0,B,1.48,3055.64,0
66.98,1,60,0,C,7.13,3343.62,3
59.99,1,34,0,C,5.35,1044.96,2
549.12,,,,A,0.74,935.98,0
393.97,,,,C,3.94,0,10
